repo,old_env,new_env,old_code,new_code
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestOpenFunc:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', ' \n', '     def test_DataSourceOpen(self):\n']","[' \n', ' \n', ' class TestOpenFunc:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', ' \n', '     def test_DataSourceOpen(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     assert_array_equal(long_str_arr, long_str_arr2)\n', ' \n', ' \n', '+@pytest.mark.slow\n', ' def test_memmap_roundtrip(tmpdir):\n', '     for i, arr in enumerate(basic_arrays + record_arrays):\n', '         if arr.dtype.hasobject:\n']","['     assert_array_equal(long_str_arr, long_str_arr2)\n', ' \n', ' \n', ' def test_memmap_roundtrip(tmpdir):\n', '     for i, arr in enumerate(basic_arrays + record_arrays):\n', '         if arr.dtype.hasobject:\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     assert_(len(header) % format.ARRAY_ALIGN == 0)\n', ' \n', '     f.seek(0)\n', '+    n = format.read_array(f, max_header_size=200000)\n', '     assert_array_equal(d, n)\n', ' \n', '     # 1.0 requested but data cannot be saved this way\n']","['     assert_(len(header) % format.ARRAY_ALIGN == 0)\n', ' \n', '     f.seek(0)\n', '-    n = format.read_array(f)\n', '     assert_array_equal(d, n)\n', ' \n', '     # 1.0 requested but data cannot be saved this way\n']"
numpy/numpy,v1.23.4,v1.23.5,"['                             shape=d.shape, version=(2, 0))\n', '     ma[...] = d\n', '     ma.flush()\n', ""+    ma = format.open_memmap(tf1, mode='r', max_header_size=200000)\n"", '     assert_array_equal(ma, d)\n', ' \n', '     with warnings.catch_warnings(record=True) as w:\n']","['                             shape=d.shape, version=(2, 0))\n', '     ma[...] = d\n', '     ma.flush()\n', ""-    ma = format.open_memmap(tf1, mode='r')\n"", '     assert_array_equal(ma, d)\n', ' \n', '     with warnings.catch_warnings(record=True) as w:\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         ma[...] = d\n', '         ma.flush()\n', ' \n', ""+    ma = format.open_memmap(tf2, mode='r', max_header_size=200000)\n"", '+\n', '     assert_array_equal(ma, d)\n', ' \n', '+@pytest.mark.parametrize(""mmap_mode"", [""r"", None])\n', '+def test_huge_header(tmpdir, mmap_mode):\n', ""+    f = os.path.join(tmpdir, f'large_header.npy')\n"", '+    arr = np.array(1, dtype=""i,""*10000+""i"")\n', '+\n', '+    with pytest.warns(UserWarning, match="".*format 2.0""):\n', '+        np.save(f, arr)\n', '+    \n', '+    with pytest.raises(ValueError, match=""Header.*large""):\n', '+        np.load(f, mmap_mode=mmap_mode)\n', '+\n', '+    with pytest.raises(ValueError, match=""Header.*large""):\n', '+        np.load(f, mmap_mode=mmap_mode, max_header_size=20000)\n', '+\n', '+    res = np.load(f, mmap_mode=mmap_mode, allow_pickle=True)\n', '+    assert_array_equal(res, arr)\n', '+\n', '+    res = np.load(f, mmap_mode=mmap_mode, max_header_size=180000)\n', '+    assert_array_equal(res, arr)\n', '+\n', '+def test_huge_header_npz(tmpdir):\n', ""+    f = os.path.join(tmpdir, f'large_header.npz')\n"", '+    arr = np.array(1, dtype=""i,""*10000+""i"")\n', '+\n', '+    with pytest.warns(UserWarning, match="".*format 2.0""):\n', '+        np.savez(f, arr=arr)\n', '+    \n', '+    # Only getting the array from the file actually reads it\n', '+    with pytest.raises(ValueError, match=""Header.*large""):\n', '+        np.load(f)[""arr""]\n', '+\n', '+    with pytest.raises(ValueError, match=""Header.*large""):\n', '+        np.load(f, max_header_size=20000)[""arr""]\n', '+\n', '+    res = np.load(f, allow_pickle=True)[""arr""]\n', '+    assert_array_equal(res, arr)\n', '+\n', '+    res = np.load(f, max_header_size=180000)[""arr""]\n', '+    assert_array_equal(res, arr)\n', ' \n', ' def test_write_version():\n', '     f = BytesIO()\n']","['         ma[...] = d\n', '         ma.flush()\n', ' \n', ""-    ma = format.open_memmap(tf2, mode='r')\n"", '     assert_array_equal(ma, d)\n', ' \n', ' \n', ' def test_write_version():\n', '     f = BytesIO()\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' class TestDelete:\n', ' \n', '+    def setup_method(self):\n', '         self.a = np.arange(5)\n', '         self.nd_a = np.arange(5).repeat(2).reshape(1, 5, 2)\n', ' \n']","[' \n', ' class TestDelete:\n', ' \n', '-    def setup(self):\n', '         self.a = np.arange(5)\n', '         self.nd_a = np.arange(5).repeat(2).reshape(1, 5, 2)\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"['     assert_array_almost_equal, assert_raises, assert_allclose,\n', '     assert_array_max_ulp, assert_raises_regex, suppress_warnings,\n', '     )\n', '+from numpy.testing._private.utils import requires_memory\n', ' import pytest\n', ' \n', ' \n', ' class TestHistogram:\n', ' \n', '+    def setup_method(self):\n', '         pass\n', ' \n', '+    def teardown_method(self):\n', '         pass\n', ' \n', '     def test_simple(self):\n']","['     assert_array_almost_equal, assert_raises, assert_allclose,\n', '     assert_array_max_ulp, assert_raises_regex, suppress_warnings,\n', '     )\n', ' import pytest\n', ' \n', ' \n', ' class TestHistogram:\n', ' \n', '-    def setup(self):\n', '         pass\n', ' \n', '-    def teardown(self):\n', '         pass\n', ' \n', '     def test_simple(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[""         edges = histogram_bin_edges(arr, bins='auto', range=(0, 1))\n"", '         assert_array_equal(edges, e)\n', ' \n', '+    @requires_memory(free_bytes=1e10)\n', '+    @pytest.mark.slow\n', '+    def test_big_arrays(self):\n', '+        sample = np.zeros([100000000, 3])\n', '+        xbins = 400\n', '+        ybins = 400\n', '+        zbins = np.arange(16000)\n', '+        hist = np.histogramdd(sample=sample, bins=(xbins, ybins, zbins))\n', '+        assert_equal(type(hist), type((1, 2)))\n', '+\n', ' \n', ' class TestHistogramOptimBinNums:\n', '     """"""\n']","[""         edges = histogram_bin_edges(arr, bins='auto', range=(0, 1))\n"", '         assert_array_equal(edges, e)\n', ' \n', ' \n', ' class TestHistogramOptimBinNums:\n', '     """"""\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestLoadTxt(LoadTxtBase):\n', '     loadfunc = staticmethod(np.loadtxt)\n', ' \n', '+    def setup_method(self):\n', '         # lower chunksize for testing\n', '         self.orig_chunk = np.lib.npyio._loadtxt_chunksize\n', '         np.lib.npyio._loadtxt_chunksize = 1\n', '+\n', '+    def teardown_method(self):\n', '         np.lib.npyio._loadtxt_chunksize = self.orig_chunk\n', ' \n', '     def test_record(self):\n']","[' class TestLoadTxt(LoadTxtBase):\n', '     loadfunc = staticmethod(np.loadtxt)\n', ' \n', '-    def setup(self):\n', '         # lower chunksize for testing\n', '         self.orig_chunk = np.lib.npyio._loadtxt_chunksize\n', '         np.lib.npyio._loadtxt_chunksize = 1\n', '-    def teardown(self):\n', '         np.lib.npyio._loadtxt_chunksize = self.orig_chunk\n', ' \n', '     def test_record(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestRecFunctions:\n', '     # Misc tests\n', ' \n', '+    def setup_method(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', ""         z = np.array([('A', 1.), ('B', 2.)],\n""]","[' class TestRecFunctions:\n', '     # Misc tests\n', ' \n', '-    def setup(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', ""         z = np.array([('A', 1.), ('B', 2.)],\n""]"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestMergeArrays:\n', '     # Test merge_arrays\n', ' \n', '+    def setup_method(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']","[' class TestMergeArrays:\n', '     # Test merge_arrays\n', ' \n', '-    def setup(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestAppendFields:\n', '     # Test append_fields\n', ' \n', '+    def setup_method(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']","[' class TestAppendFields:\n', '     # Test append_fields\n', ' \n', '-    def setup(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' class TestStackArrays:\n', '     # Test stack_arrays\n', '+    def setup_method(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']","[' \n', ' class TestStackArrays:\n', '     # Test stack_arrays\n', '-    def setup(self):\n', '         x = np.array([1, 2, ])\n', '         y = np.array([10, 20, 30])\n', '         z = np.array(\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestJoinBy:\n', '+    def setup_method(self):\n', '         self.a = np.array(list(zip(np.arange(10), np.arange(50, 60),\n', '                                    np.arange(100, 110))),\n', ""                           dtype=[('a', int), ('b', int), ('c', int)])\n""]","[' \n', ' \n', ' class TestJoinBy:\n', '-    def setup(self):\n', '         self.a = np.array(list(zip(np.arange(10), np.arange(50, 60),\n', '                                    np.arange(100, 110))),\n', ""                           dtype=[('a', int), ('b', int), ('c', int)])\n""]"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' class TestJoinBy2:\n', '     @classmethod\n', '+    def setup_method(cls):\n', '         cls.a = np.array(list(zip(np.arange(10), np.arange(50, 60),\n', '                                   np.arange(100, 110))),\n', ""                          dtype=[('a', int), ('b', int), ('c', int)])\n""]","[' \n', ' class TestJoinBy2:\n', '     @classmethod\n', '-    def setup(cls):\n', '         cls.a = np.array(list(zip(np.arange(10), np.arange(50, 60),\n', '                                   np.arange(100, 110))),\n', ""                          dtype=[('a', int), ('b', int), ('c', int)])\n""]"
numpy/numpy,v1.23.4,v1.23.5,"['     """"""\n', '     # https://github.com/numpy/numpy/issues/2346\n', ' \n', '+    def setup_method(self):\n', '         from datetime import date\n', '         self.data = dict(obj=date(2000, 1, 1))\n', ' \n']","['     """"""\n', '     # https://github.com/numpy/numpy/issues/2346\n', ' \n', '-    def setup(self):\n', '         from datetime import date\n', '         self.data = dict(obj=date(2000, 1, 1))\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"['     Evaluate a string containing a Python literal expression without\n', '     allowing the execution of arbitrary non-literal code.\n', ' \n', '+    .. warning::\n', '+\n', '+        This function is identical to :py:meth:`ast.literal_eval` and\n', '+        has the same security implications.  It may not always be safe\n', '+        to evaluate large input strings.\n', '+\n', '     Parameters\n', '     ----------\n', '     source : str\n']","['     Evaluate a string containing a Python literal expression without\n', '     allowing the execution of arbitrary non-literal code.\n', ' \n', '     Parameters\n', '     ----------\n', '     source : str\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestMaskedArray:\n', '     # Base test class for MaskedArrays.\n', ' \n', '+    def setup_method(self):\n', '         # Base data definition.\n', '         x = np.array([1., 1., 1., -2., pi/2.0, 4., 5., -10., 10., 1., 2., 3.])\n', '         y = np.array([5., 0., 3., 2., -1., -4., 0., -10., 10., 1., 0., 3.])\n']","[' class TestMaskedArray:\n', '     # Base test class for MaskedArrays.\n', ' \n', '-    def setup(self):\n', '         # Base data definition.\n', '         x = np.array([1., 1., 1., -2., pi/2.0, 4., 5., -10., 10., 1., 2., 3.])\n', '         y = np.array([5., 0., 3., 2., -1., -4., 0., -10., 10., 1., 0., 3.])\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestMaskedArrayArithmetic:\n', '     # Base test class for MaskedArrays.\n', ' \n', '+    def setup_method(self):\n', '         # Base data definition.\n', '         x = np.array([1., 1., 1., -2., pi/2.0, 4., 5., -10., 10., 1., 2., 3.])\n', '         y = np.array([5., 0., 3., 2., -1., -4., 0., -10., 10., 1., 0., 3.])\n']","[' class TestMaskedArrayArithmetic:\n', '     # Base test class for MaskedArrays.\n', ' \n', '-    def setup(self):\n', '         # Base data definition.\n', '         x = np.array([1., 1., 1., -2., pi/2.0, 4., 5., -10., 10., 1., 2., 3.])\n', '         y = np.array([5., 0., 3., 2., -1., -4., 0., -10., 10., 1., 0., 3.])\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         self.err_status = np.geterr()\n', ""         np.seterr(divide='ignore', invalid='ignore')\n"", ' \n', '+    def teardown_method(self):\n', '         np.seterr(**self.err_status)\n', ' \n', '     def test_basic_arithmetic(self):\n']","['         self.err_status = np.geterr()\n', ""         np.seterr(divide='ignore', invalid='ignore')\n"", ' \n', '-    def teardown(self):\n', '         np.seterr(**self.err_status)\n', ' \n', '     def test_basic_arithmetic(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestUfuncs:\n', '     # Test class for the application of ufuncs on MaskedArrays.\n', ' \n', '+    def setup_method(self):\n', '         # Base data definition.\n', '         self.d = (array([1.0, 0, -1, pi / 2] * 2, mask=[0, 1] + [0] * 6),\n', '                   array([1.0, 0, -1, pi / 2] * 2, mask=[1, 0] + [0] * 6),)\n', '         self.err_status = np.geterr()\n', ""         np.seterr(divide='ignore', invalid='ignore')\n"", ' \n', '+    def teardown_method(self):\n', '         np.seterr(**self.err_status)\n', ' \n', '     def test_testUfuncRegression(self):\n']","[' class TestUfuncs:\n', '     # Test class for the application of ufuncs on MaskedArrays.\n', ' \n', '-    def setup(self):\n', '         # Base data definition.\n', '         self.d = (array([1.0, 0, -1, pi / 2] * 2, mask=[0, 1] + [0] * 6),\n', '                   array([1.0, 0, -1, pi / 2] * 2, mask=[1, 0] + [0] * 6),)\n', '         self.err_status = np.geterr()\n', ""         np.seterr(divide='ignore', invalid='ignore')\n"", ' \n', '-    def teardown(self):\n', '         np.seterr(**self.err_status)\n', ' \n', '     def test_testUfuncRegression(self):\n']"
